10.0.0.1,10.0.0.2,1,['2']
10.0.0.1,10.0.0.3,1,['3']
10.0.0.1,10.0.0.4,1,['4']
10.0.0.1,10.0.0.5,2,['5']
10.0.0.1,10.0.0.6,1,['6']
10.0.0.1,10.0.0.7,3,['6', '8', '7']
10.0.0.2,10.0.0.32,2,['3']
10.0.0.3,10.0.0.1,1,['1']
10.0.0.3,10.0.0.2,1,['2']
10.0.0.3,10.0.0.4,1,['4']
10.0.0.3,10.0.0.5,2,['5']
10.0.0.3,10.0.0.6,2,['6']
10.0.0.3,10.0.0.7,4,['6', '8', '7']
10.0.0.3,10.0.0.8,3,['6']
10.0.0.3,10.0.0.9,4,['6', '8', '9']
10.0.0.3,10.0.0.10,5,['6', '8', '10']
10.0.0.3,10.0.0.11,5,['6', '8', '11']
10.0.0.3,10.0.0.12,5,['6', '8', '12']
10.0.0.3,10.0.0.13,7,['6', '8', '11', '14', '13']
10.0.0.3,10.0.0.14,6,['6', '8', '11']
10.0.0.3,10.0.0.15,7,['6', '8', '11', '14', '15']
10.0.0.3,10.0.0.16,9,['32', '26', '25', '22', '20', '16']
10.0.0.3,10.0.0.17,9,['6', '8', '11', '14', '17']
10.0.0.3,10.0.0.18,9,['32', '26', '25', '22', '20', '18']
10.0.0.3,10.0.0.19,7,['32', '26', '25', '22', '20', '19']
10.0.0.3,10.0.0.20,11,['6', '8', '11', '14', '20']
10.0.0.3,10.0.0.21,13,['6', '8', '11', '14', '20', '22', '21']
10.0.0.3,10.0.0.22,12,['6', '8', '11', '14', '20']
10.0.0.3,10.0.0.23,4,['32', '26', '25', '23']
10.0.0.3,10.0.0.24,4,['32', '26', '25', '24']
10.0.0.3,10.0.0.25,14,['6', '8', '11', '14', '20', '22', '25']
10.0.0.3,10.0.0.26,2,['32', '26']
10.0.0.3,10.0.0.27,3,['32', '27']
10.0.0.3,10.0.0.28,3,['32', '28']
10.0.0.3,10.0.0.29,3,['32', '29']
10.0.0.3,10.0.0.30,2,['32', '30']
10.0.0.3,10.0.0.31,2,['32', '31']
10.0.0.3,10.0.0.32,1,[]
10.0.0.4,10.0.0.1,1,['1']
10.0.0.4,10.0.0.2,2,['2']
10.0.0.4,10.0.0.3,1,['3']
10.0.0.4,10.0.0.5,1,['5']
10.0.0.4,10.0.0.6,2,['6']
10.0.0.4,10.0.0.7,4,['6', '8', '7']
10.0.0.4,10.0.0.8,3,['6']
10.0.0.4,10.0.0.9,4,['6', '8', '9']
10.0.0.4,10.0.0.10,5,['6', '8', '10']
10.0.0.4,10.0.0.11,5,['6', '8', '11']
10.0.0.4,10.0.0.12,5,['6', '8', '12']
10.0.0.4,10.0.0.13,7,['6', '8', '11', '14', '13']
10.0.0.4,10.0.0.14,6,['6', '8', '11']
10.0.0.4,10.0.0.15,7,['6', '8', '11', '14', '15']
10.0.0.4,10.0.0.16,10,['3', '32', '26', '25', '22', '20', '16']
10.0.0.4,10.0.0.17,9,['6', '8', '11', '14', '17']
10.0.0.4,10.0.0.18,10,['6', '8', '11', '14', '18']
10.0.0.4,10.0.0.19,10,['6', '8', '11', '14', '19']
10.0.0.4,10.0.0.20,11,['6', '8', '11', '14', '20']
10.0.0.4,10.0.0.21,13,['6', '8', '11', '14', '20', '22', '21']
10.0.0.4,10.0.0.22,12,['6', '8', '11', '14', '20']
10.0.0.4,10.0.0.23,5,['3', '32', '26', '25', '23']
10.0.0.4,10.0.0.24,5,['3', '32', '26', '25', '24']
10.0.0.4,10.0.0.25,14,['6', '8', '11', '14', '20', '22', '25']
10.0.0.4,10.0.0.26,3,['3', '32', '26']
10.0.0.4,10.0.0.27,4,['3', '32', '27']
10.0.0.4,10.0.0.28,4,['3', '32', '28']
10.0.0.4,10.0.0.29,4,['3', '32', '29']
10.0.0.4,10.0.0.30,3,['3', '32', '30']
10.0.0.4,10.0.0.31,3,['3', '32', '31']
10.0.0.4,10.0.0.32,2,['3']
10.0.0.5,10.0.0.1,2,['1']
10.0.0.5,10.0.0.2,3,['2']
10.0.0.5,10.0.0.3,2,['3']
10.0.0.5,10.0.0.4,1,['4']
10.0.0.5,10.0.0.6,1,['6']
10.0.0.5,10.0.0.7,3,['6', '8', '7']
10.0.0.5,10.0.0.8,2,['6']
10.0.0.5,10.0.0.9,3,['6', '8', '9']
10.0.0.5,10.0.0.10,4,['6', '8', '10']
10.0.0.5,10.0.0.11,4,['6', '8', '11']
10.0.0.5,10.0.0.12,4,['6', '8', '12']
10.0.0.5,10.0.0.13,6,['6', '8', '11', '14', '13']
10.0.0.5,10.0.0.14,5,['6', '8', '11']
10.0.0.5,10.0.0.15,6,['6', '8', '11', '14', '15']
10.0.0.5,10.0.0.16,11,['3', '32', '26', '25', '22', '20', '16']
10.0.0.5,10.0.0.17,8,['6', '8', '11', '14', '17']
10.0.0.5,10.0.0.18,11,['3', '32', '26', '25', '22', '20', '18']
10.0.0.5,10.0.0.19,9,['6', '8', '11', '14', '19']
10.0.0.5,10.0.0.20,10,['6', '8', '11', '14', '20']
10.0.0.5,10.0.0.21,12,['6', '8', '11', '14', '20', '22', '21']
10.0.0.5,10.0.0.22,11,['6', '8', '11', '14', '20']
10.0.0.5,10.0.0.23,6,['3', '32', '26', '25', '23']
10.0.0.5,10.0.0.24,6,['3', '32', '26', '25', '24']
10.0.0.5,10.0.0.25,13,['6', '8', '11', '14', '20', '22', '25']
10.0.0.5,10.0.0.26,4,['3', '32', '26']
10.0.0.5,10.0.0.27,5,['3', '32', '27']
10.0.0.5,10.0.0.28,5,['3', '32', '28']
10.0.0.5,10.0.0.29,5,['3', '32', '29']
10.0.0.5,10.0.0.30,4,['3', '32', '30']
10.0.0.5,10.0.0.31,4,['3', '32', '31']
10.0.0.5,10.0.0.32,3,['3']
10.0.0.6,10.0.0.1,1,['1']
10.0.0.6,10.0.0.2,2,['2']
10.0.0.6,10.0.0.3,2,['3']
10.0.0.6,10.0.0.4,2,['4']
10.0.0.6,10.0.0.5,1,['5']
10.0.0.6,10.0.0.7,2,['8', '7']
10.0.0.6,10.0.0.8,1,[]
10.0.0.6,10.0.0.9,2,['8', '9']
10.0.0.6,10.0.0.10,3,['8', '10']
10.0.0.6,10.0.0.11,3,['8', '11']
10.0.0.6,10.0.0.12,3,['8', '12']
10.0.0.6,10.0.0.13,5,['8', '11', '14', '13']
10.0.0.6,10.0.0.14,4,['8', '11']
10.0.0.6,10.0.0.15,5,['8', '11', '14', '15']
10.0.0.6,10.0.0.16,6,['8', '11', '14', '16']
10.0.0.6,10.0.0.17,7,['8', '11', '14', '17']
10.0.0.6,10.0.0.18,8,['8', '11', '14', '18']
10.0.0.6,10.0.0.19,8,['8', '11', '14', '19']
10.0.0.6,10.0.0.20,9,['8', '11', '14', '20']
10.0.0.6,10.0.0.21,11,['8', '11', '14', '20', '22', '21']
10.0.0.6,10.0.0.22,10,['8', '11', '14', '20']
10.0.0.6,10.0.0.23,6,['3', '32', '26', '25', '23']
10.0.0.6,10.0.0.24,6,['3', '32', '26', '25', '24']
10.0.0.6,10.0.0.25,12,['8', '11', '14', '20', '22', '25']
10.0.0.6,10.0.0.26,4,['3', '32', '26']
10.0.0.6,10.0.0.27,5,['3', '32', '27']
10.0.0.6,10.0.0.28,5,['3', '32', '28']
10.0.0.6,10.0.0.29,5,['3', '32', '29']
10.0.0.6,10.0.0.30,4,['3', '32', '30']
10.0.0.6,10.0.0.31,4,['3', '32', '31']
10.0.0.6,10.0.0.32,3,['3']
10.0.0.7,10.0.0.1,3,['8', '6', '1']
10.0.0.7,10.0.0.2,4,['8', '6', '2']
10.0.0.7,10.0.0.3,4,['8', '6', '3']
10.0.0.7,10.0.0.4,4,['8', '6', '4']
10.0.0.7,10.0.0.5,3,['8', '6', '5']
10.0.0.7,10.0.0.6,2,['8']
10.0.0.7,10.0.0.8,1,['8']
10.0.0.7,10.0.0.9,2,['9']
10.0.0.7,10.0.0.10,3,['10']
10.0.0.7,10.0.0.11,3,['11']
10.0.0.7,10.0.0.12,1,['12']
10.0.0.7,10.0.0.13,5,['11', '14', '13']
10.0.0.7,10.0.0.14,4,['11']
10.0.0.7,10.0.0.15,5,['11', '14', '15']
10.0.0.7,10.0.0.16,6,['11', '14', '16']
10.0.0.7,10.0.0.17,7,['11', '14', '17']
10.0.0.7,10.0.0.18,8,['11', '14', '18']
10.0.0.7,10.0.0.19,8,['11', '14', '19']
10.0.0.7,10.0.0.20,9,['11', '14', '20']
10.0.0.7,10.0.0.21,11,['8', '11', '14', '20', '22', '21']
10.0.0.7,10.0.0.22,10,['8', '11', '14', '20']
10.0.0.7,10.0.0.23,11,['11', '14', '20', '22', '23']
10.0.0.7,10.0.0.24,12,['11', '14', '20', '22', '24']
10.0.0.7,10.0.0.25,12,['8', '11', '14', '20', '22', '25']
10.0.0.7,10.0.0.26,6,['8', '6', '3', '32', '26']
10.0.0.7,10.0.0.27,7,['8', '6', '3', '32', '27']
10.0.0.7,10.0.0.28,7,['8', '6', '3', '32', '28']
10.0.0.7,10.0.0.29,7,['8', '6', '3', '32', '29']
10.0.0.7,10.0.0.30,6,['8', '6', '3', '32', '30']
10.0.0.7,10.0.0.31,6,['8', '6', '3', '32', '31']
10.0.0.7,10.0.0.32,5,['8', '6', '3']
10.0.0.8,10.0.0.1,2,['6', '1']
10.0.0.8,10.0.0.2,3,['6', '2']
10.0.0.8,10.0.0.3,3,['6', '3']
10.0.0.8,10.0.0.4,3,['6', '4']
10.0.0.8,10.0.0.5,2,['6', '5']
10.0.0.8,10.0.0.6,1,[]
10.0.0.8,10.0.0.7,1,['7']
10.0.0.8,10.0.0.9,1,['9']
10.0.0.8,10.0.0.10,2,['10']
10.0.0.8,10.0.0.11,2,['11']
10.0.0.8,10.0.0.12,2,['12']
10.0.0.8,10.0.0.13,4,['11', '14', '13']
10.0.0.8,10.0.0.14,3,['11']
10.0.0.8,10.0.0.15,4,['11', '14', '15']
10.0.0.8,10.0.0.16,5,['11', '14', '16']
10.0.0.8,10.0.0.17,6,['11', '14', '17']
10.0.0.8,10.0.0.18,7,['11', '14', '18']
10.0.0.8,10.0.0.19,7,['11', '14', '19']
10.0.0.8,10.0.0.20,8,['11', '14', '20']
10.0.0.8,10.0.0.21,10,['11', '14', '20', '22', '21']
10.0.0.8,10.0.0.22,9,['11', '14', '20']
10.0.0.8,10.0.0.23,7,['6', '3', '32', '26', '25', '23']
10.0.0.8,10.0.0.24,7,['6', '3', '32', '26', '25', '24']
10.0.0.8,10.0.0.25,11,['11', '14', '20', '22', '25']
10.0.0.8,10.0.0.26,5,['6', '3', '32', '26']
10.0.0.8,10.0.0.27,6,['6', '3', '32', '27']
10.0.0.8,10.0.0.28,6,['6', '3', '32', '28']
10.0.0.8,10.0.0.29,6,['6', '3', '32', '29']
10.0.0.8,10.0.0.30,5,['6', '3', '32', '30']
10.0.0.8,10.0.0.31,5,['6', '3', '32', '31']
10.0.0.8,10.0.0.32,4,['6', '3']
10.0.0.9,10.0.0.1,3,['8', '6', '1']
10.0.0.9,10.0.0.2,4,['8', '6', '2']
10.0.0.9,10.0.0.3,4,['8', '6', '3']
10.0.0.9,10.0.0.4,4,['8', '6', '4']
10.0.0.9,10.0.0.5,3,['8', '6', '5']
10.0.0.9,10.0.0.6,2,['8']
10.0.0.9,10.0.0.7,2,['7']
10.0.0.9,10.0.0.8,1,['8']
10.0.0.9,10.0.0.10,1,['10']
10.0.0.9,10.0.0.11,1,['11']
10.0.0.9,10.0.0.12,1,['12']
10.0.0.9,10.0.0.13,3,['11', '14', '13']
10.0.0.9,10.0.0.14,2,['11']
10.0.0.9,10.0.0.15,3,['11', '14', '15']
10.0.0.9,10.0.0.16,4,['11', '14', '16']
10.0.0.9,10.0.0.17,5,['11', '14', '17']
10.0.0.9,10.0.0.18,6,['11', '14', '18']
10.0.0.9,10.0.0.19,6,['11', '14', '19']
10.0.0.9,10.0.0.20,7,['11', '14', '20']
10.0.0.9,10.0.0.21,11,['8', '11', '14', '20', '22', '21']
10.0.0.9,10.0.0.22,10,['8', '11', '14', '20']
10.0.0.9,10.0.0.23,9,['11', '14', '20', '22', '23']
10.0.0.9,10.0.0.24,10,['11', '14', '20', '22', '24']
10.0.0.9,10.0.0.25,12,['8', '11', '14', '20', '22', '25']
10.0.0.9,10.0.0.26,6,['8', '6', '3', '32', '26']
10.0.0.9,10.0.0.27,7,['8', '6', '3', '32', '27']
10.0.0.9,10.0.0.28,7,['8', '6', '3', '32', '28']
10.0.0.9,10.0.0.29,7,['8', '6', '3', '32', '29']
10.0.0.9,10.0.0.30,6,['8', '6', '3', '32', '30']
10.0.0.9,10.0.0.31,6,['8', '6', '3', '32', '31']
10.0.0.9,10.0.0.32,5,['8', '6', '3']
10.0.0.10,10.0.0.1,4,['8', '6', '1']
10.0.0.10,10.0.0.2,5,['8', '6', '2']
10.0.0.10,10.0.0.3,5,['8', '6', '3']
10.0.0.10,10.0.0.4,5,['8', '6', '4']
10.0.0.10,10.0.0.5,4,['8', '6', '5']
10.0.0.10,10.0.0.6,3,['8']
10.0.0.10,10.0.0.7,3,['7']
10.0.0.10,10.0.0.8,2,['8']
10.0.0.10,10.0.0.9,1,['9']
10.0.0.10,10.0.0.11,1,['11']
10.0.0.10,10.0.0.12,2,['12']
10.0.0.10,10.0.0.13,3,['11', '14', '13']
10.0.0.10,10.0.0.14,2,['11']
10.0.0.10,10.0.0.15,3,['11', '14', '15']
10.0.0.10,10.0.0.16,4,['11', '14', '16']
10.0.0.10,10.0.0.17,5,['11', '14', '17']
10.0.0.10,10.0.0.18,6,['11', '14', '18']
10.0.0.10,10.0.0.19,6,['11', '14', '19']
10.0.0.10,10.0.0.20,7,['11', '14', '20']
10.0.0.10,10.0.0.21,12,['8', '11', '14', '20', '22', '21']
10.0.0.10,10.0.0.22,11,['8', '11', '14', '20']
10.0.0.10,10.0.0.23,9,['11', '14', '20', '22', '23']
10.0.0.10,10.0.0.24,10,['11', '14', '20', '22', '24']
10.0.0.10,10.0.0.25,13,['8', '11', '14', '20', '22', '25']
10.0.0.10,10.0.0.26,7,['8', '6', '3', '32', '26']
10.0.0.10,10.0.0.27,8,['8', '6', '3', '32', '27']
10.0.0.10,10.0.0.28,8,['8', '6', '3', '32', '28']
10.0.0.10,10.0.0.29,8,['8', '6', '3', '32', '29']
10.0.0.10,10.0.0.30,7,['8', '6', '3', '32', '30']
10.0.0.10,10.0.0.31,7,['8', '6', '3', '32', '31']
10.0.0.10,10.0.0.32,6,['8', '6', '3']
10.0.0.11,10.0.0.1,4,['8', '6', '1']
10.0.0.11,10.0.0.2,5,['8', '6', '2']
10.0.0.11,10.0.0.3,5,['8', '6', '3']
10.0.0.11,10.0.0.4,5,['8', '6', '4']
10.0.0.11,10.0.0.5,4,['8', '6', '5']
10.0.0.11,10.0.0.6,3,['8']
10.0.0.11,10.0.0.7,3,['7']
10.0.0.11,10.0.0.8,2,['8']
10.0.0.11,10.0.0.9,1,['9']
10.0.0.11,10.0.0.10,1,['10']
10.0.0.11,10.0.0.12,2,['12']
10.0.0.11,10.0.0.13,2,['14', '13']
10.0.0.11,10.0.0.14,1,[]
10.0.0.11,10.0.0.15,2,['14', '15']
10.0.0.11,10.0.0.16,3,['14', '16']
10.0.0.11,10.0.0.17,4,['14', '17']
10.0.0.11,10.0.0.18,5,['14', '18']
10.0.0.11,10.0.0.19,5,['14', '19']
10.0.0.11,10.0.0.20,6,['14', '20']
10.0.0.11,10.0.0.21,8,['14', '20', '22', '21']
10.0.0.11,10.0.0.22,7,['14', '20']
10.0.0.11,10.0.0.23,8,['14', '20', '22', '23']
10.0.0.11,10.0.0.24,9,['14', '20', '22', '24']
10.0.0.11,10.0.0.25,9,['14', '20', '22', '25']
10.0.0.11,10.0.0.26,7,['8', '6', '3', '32', '26']
10.0.0.11,10.0.0.27,8,['8', '6', '3', '32', '27']
10.0.0.11,10.0.0.28,8,['8', '6', '3', '32', '28']
10.0.0.11,10.0.0.29,8,['8', '6', '3', '32', '29']
10.0.0.11,10.0.0.30,7,['8', '6', '3', '32', '30']
10.0.0.11,10.0.0.31,7,['8', '6', '3', '32', '31']
10.0.0.11,10.0.0.32,6,['8', '6', '3']
10.0.0.12,10.0.0.1,4,['8', '6', '1']
10.0.0.12,10.0.0.2,5,['8', '6', '2']
10.0.0.12,10.0.0.3,5,['8', '6', '3']
10.0.0.12,10.0.0.4,5,['8', '6', '4']
10.0.0.12,10.0.0.5,4,['8', '6', '5']
10.0.0.12,10.0.0.6,3,['8']
10.0.0.12,10.0.0.7,1,['7']
10.0.0.12,10.0.0.8,2,['8']
10.0.0.12,10.0.0.9,1,['9']
10.0.0.12,10.0.0.10,2,['10']
10.0.0.12,10.0.0.11,2,['11']
10.0.0.12,10.0.0.13,4,['11', '14', '13']
10.0.0.12,10.0.0.14,3,['11']
10.0.0.12,10.0.0.15,4,['11', '14', '15']
10.0.0.12,10.0.0.16,5,['11', '14', '16']
10.0.0.12,10.0.0.17,6,['11', '14', '17']
10.0.0.12,10.0.0.18,7,['11', '14', '18']
10.0.0.12,10.0.0.19,7,['11', '14', '19']
10.0.0.12,10.0.0.20,8,['11', '14', '20']
10.0.0.12,10.0.0.21,12,['8', '11', '14', '20', '22', '21']
10.0.0.12,10.0.0.22,11,['8', '11', '14', '20']
10.0.0.12,10.0.0.23,10,['11', '14', '20', '22', '23']
10.0.0.12,10.0.0.24,11,['11', '14', '20', '22', '24']
10.0.0.12,10.0.0.25,13,['8', '11', '14', '20', '22', '25']
10.0.0.12,10.0.0.26,7,['8', '6', '3', '32', '26']
10.0.0.12,10.0.0.27,8,['8', '6', '3', '32', '27']
10.0.0.12,10.0.0.28,8,['8', '6', '3', '32', '28']
10.0.0.12,10.0.0.29,8,['8', '6', '3', '32', '29']
10.0.0.12,10.0.0.30,7,['8', '6', '3', '32', '30']
10.0.0.12,10.0.0.31,7,['8', '6', '3', '32', '31']
10.0.0.12,10.0.0.32,6,['8', '6', '3']
10.0.0.13,10.0.0.1,6,['14', '11', '8', '6', '1']
10.0.0.13,10.0.0.2,7,['14', '11', '8', '6', '2']
10.0.0.13,10.0.0.3,7,['14', '11', '8', '6', '3']
10.0.0.13,10.0.0.4,7,['14', '11', '8', '6', '4']
10.0.0.13,10.0.0.5,6,['14', '11', '8', '6', '5']
10.0.0.13,10.0.0.6,12,['20', '22', '25', '26', '32', '3', '6']
10.0.0.13,10.0.0.7,5,['14', '11', '7']
10.0.0.13,10.0.0.8,4,['14', '11', '8']
10.0.0.13,10.0.0.9,3,['14', '11', '9']
10.0.0.13,10.0.0.10,3,['14', '11', '10']
10.0.0.13,10.0.0.11,2,['14']
10.0.0.13,10.0.0.12,4,['14', '11', '12']
10.0.0.13,10.0.0.14,1,['14']
10.0.0.13,10.0.0.15,2,['15']
10.0.0.13,10.0.0.16,1,['16']
10.0.0.13,10.0.0.17,2,['17']
10.0.0.13,10.0.0.18,3,['18']
10.0.0.13,10.0.0.19,3,['19']
10.0.0.13,10.0.0.20,4,['20']
10.0.0.13,10.0.0.21,6,['20', '22', '21']
10.0.0.13,10.0.0.22,5,['20']
10.0.0.13,10.0.0.23,6,['20', '22', '23']
10.0.0.13,10.0.0.24,7,['20', '22', '24']
10.0.0.13,10.0.0.25,7,['20', '22', '25']
10.0.0.13,10.0.0.26,8,['20', '22', '25']
10.0.0.13,10.0.0.27,9,['20', '22', '25', '26', '27']
10.0.0.13,10.0.0.28,9,['20', '22', '25', '26', '28']
10.0.0.13,10.0.0.29,10,['20', '22', '25', '26', '29']
10.0.0.13,10.0.0.30,10,['20', '22', '25', '26', '30']
10.0.0.13,10.0.0.31,10,['20', '22', '25', '26', '31']
10.0.0.13,10.0.0.32,9,['20', '22', '25', '26', '32']
10.0.0.14,10.0.0.1,5,['11', '8', '6', '1']
10.0.0.14,10.0.0.2,6,['11', '8', '6', '2']
10.0.0.14,10.0.0.3,6,['11', '8', '6', '3']
10.0.0.14,10.0.0.4,6,['11', '8', '6', '4']
10.0.0.14,10.0.0.5,5,['11', '8', '6', '5']
10.0.0.14,10.0.0.6,4,['11', '8']
10.0.0.14,10.0.0.7,4,['11', '7']
10.0.0.14,10.0.0.8,3,['11', '8']
10.0.0.14,10.0.0.9,2,['11', '9']
10.0.0.14,10.0.0.10,2,['11', '10']
10.0.0.14,10.0.0.11,1,[]
10.0.0.14,10.0.0.12,3,['11', '12']
10.0.0.14,10.0.0.13,1,['13']
10.0.0.14,10.0.0.15,1,['15']
10.0.0.14,10.0.0.16,2,['16']
10.0.0.14,10.0.0.17,3,['17']
10.0.0.14,10.0.0.18,4,['18']
10.0.0.14,10.0.0.19,4,['19']
10.0.0.14,10.0.0.20,5,['20']
10.0.0.14,10.0.0.21,7,['20', '22', '21']
10.0.0.14,10.0.0.22,6,['20']
10.0.0.14,10.0.0.23,7,['20', '22', '23']
10.0.0.14,10.0.0.24,8,['20', '22', '24']
10.0.0.14,10.0.0.25,8,['20', '22', '25']
10.0.0.14,10.0.0.26,8,['11', '8', '6', '3', '32', '26']
10.0.0.14,10.0.0.27,9,['11', '8', '6', '3', '32', '27']
10.0.0.14,10.0.0.28,9,['11', '8', '6', '3', '32', '28']
10.0.0.14,10.0.0.29,9,['11', '8', '6', '3', '32', '29']
10.0.0.14,10.0.0.30,11,['20', '22', '25', '26', '30']
10.0.0.14,10.0.0.31,11,['20', '22', '25', '26', '31']
10.0.0.14,10.0.0.32,10,['20', '22', '25', '26', '32']
10.0.0.15,10.0.0.1,6,['14', '11', '8', '6', '1']
10.0.0.15,10.0.0.2,7,['14', '11', '8', '6', '2']
10.0.0.15,10.0.0.3,7,['14', '11', '8', '6', '3']
10.0.0.15,10.0.0.4,7,['14', '11', '8', '6', '4']
10.0.0.15,10.0.0.5,6,['14', '11', '8', '6', '5']
10.0.0.15,10.0.0.6,12,['20', '22', '25', '26', '32', '3', '6']
10.0.0.15,10.0.0.7,5,['14', '11', '7']
10.0.0.15,10.0.0.8,4,['14', '11', '8']
10.0.0.15,10.0.0.9,3,['14', '11', '9']
10.0.0.15,10.0.0.10,3,['14', '11', '10']
10.0.0.15,10.0.0.11,2,['14']
10.0.0.15,10.0.0.12,4,['14', '11', '12']
10.0.0.15,10.0.0.13,2,['13']
10.0.0.15,10.0.0.14,1,['14']
10.0.0.15,10.0.0.16,1,['16']
10.0.0.15,10.0.0.17,2,['17']
10.0.0.15,10.0.0.18,3,['18']
10.0.0.15,10.0.0.19,3,['19']
10.0.0.15,10.0.0.20,4,['20']
10.0.0.15,10.0.0.21,6,['20', '22', '21']
10.0.0.15,10.0.0.22,5,['20']
10.0.0.15,10.0.0.23,6,['20', '22', '23']
10.0.0.15,10.0.0.24,7,['20', '22', '24']
10.0.0.15,10.0.0.25,7,['20', '22', '25']
10.0.0.15,10.0.0.26,8,['20', '22', '25']
10.0.0.15,10.0.0.27,9,['20', '22', '25', '26', '27']
10.0.0.15,10.0.0.28,9,['20', '22', '25', '26', '28']
10.0.0.15,10.0.0.29,10,['20', '22', '25', '26', '29']
10.0.0.15,10.0.0.30,10,['20', '22', '25', '26', '30']
10.0.0.15,10.0.0.31,10,['20', '22', '25', '26', '31']
10.0.0.15,10.0.0.32,9,['20', '22', '25', '26', '32']
10.0.0.16,10.0.0.1,7,['14', '11', '8', '6', '1']
10.0.0.16,10.0.0.2,8,['14', '11', '8', '6', '2']
10.0.0.16,10.0.0.3,8,['14', '11', '8', '6', '3']
10.0.0.16,10.0.0.4,8,['14', '11', '8', '6', '4']
10.0.0.16,10.0.0.5,7,['14', '11', '8', '6', '5']
10.0.0.16,10.0.0.6,11,['20', '22', '25', '26', '32', '3', '6']
10.0.0.16,10.0.0.7,6,['14', '11', '7']
10.0.0.16,10.0.0.8,5,['14', '11', '8']
10.0.0.16,10.0.0.9,4,['14', '11', '9']
10.0.0.16,10.0.0.10,4,['14', '11', '10']
10.0.0.16,10.0.0.11,3,['14']
10.0.0.16,10.0.0.12,5,['14', '11', '12']
10.0.0.16,10.0.0.13,1,['13']
10.0.0.16,10.0.0.14,2,['14']
10.0.0.16,10.0.0.15,1,['15']
10.0.0.16,10.0.0.17,1,['17']
10.0.0.16,10.0.0.18,2,['18']
